pk,season,season_pk
319238343,19,319
319238359,19,319
319238376,19,319
319238403,19,319
319238406,19,319
319238410,19,319
319238449,19,319
319238456,19,319
319238464,19,319
319238474,19,319
319238475,19,319
319238482,19,319
319238483,19,319
319238486,19,319
319238494,19,319
319238502,19,319
319238506,19,319
319238546,19,319
319238547,19,319
319238550,19,319
319238555,19,319
319238589,19,319
319238590,19,319
319238590,19,319
319238606,19,319
319238613,19,319
319238628,19,319
319238631,19,319
319238661,19,319
319238664,19,319
319238690,19,319
319238714,19,319
319238720,19,319
319238736,19,319
319238749,19,319
319238752,19,319
319238757,19,319
319238765,19,319
319238796,19,319
319238805,19,319
319238821,19,319
319238830,19,319
319238894,19,319
319238926,19,319
319238927,19,319
319238934,19,319
319238957,19,319
319238979,19,319
319238995,19,319
319239002,19,319
319239003,19,319
319239006,19,319
319239011,19,319
319239040,19,319
319239084,19,319
319239100,19,319
319239116,19,319
319239126,19,319
319239135,19,319
319239146,19,319
319239146,19,319
319239147,19,319
319239164,19,319
319239178,19,319
319239179,19,319
319239190,19,319
319239191,19,319
319239225,19,319
319239279,19,319
319239291,19,319
319239308,19,319
319239312,19,319
319239324,19,319
319239362,19,319
319239364,19,319
319239417,19,319
319239451,19,319
319239460,19,319
319239465,19,319
319239534,19,319
319239568,19,319
319239588,19,319
319239631,19,319
319239633,19,319
319239645,19,319
319239672,19,319
319239679,19,319
319239740,19,319
319239754,19,319
319239772,19,319
319239775,19,319
319239783,19,319
319239784,19,319
319239799,19,319
319239821,19,319
319239826,19,319
319239838,19,319
319239891,19,319
319239892,19,319
319239893,19,319
319239899,19,319
319239921,19,319
319239922,19,319
319239962,19,319
319239972,19,319
319239975,19,319
319239983,19,319
319239997,19,319
319239999,19,319
319240012,19,319
319240041,19,319
319240043,19,319
319240117,19,319
319240118,19,319
319240122,19,319
319240129,19,319
319240140,19,319
319240142,19,319
319240172,19,319
319240195,19,319
319240215,19,319
319240270,19,319
319240278,19,319
319240284,19,319
319240295,19,319
319240297,19,319
319240313,19,319
319240317,19,319
319240343,19,319
319240362,19,319
319240373,19,319
319240383,19,319
319240417,19,319
319240421,19,319
319240432,19,319
319240433,19,319
319240449,19,319
319240459,19,319
319240472,19,319
319240489,19,319
319240490,19,319
319240504,19,319
319240514,19,319
319240524,19,319
319240529,19,319
319240539,19,319
319240562,19,319
319240564,19,319
319240565,19,319
319240567,19,319
319240570,19,319
319240572,19,319
319240596,19,319
319240641,19,319
319240642,19,319
319240647,19,319
319240665,19,319
319240669,19,319
319240672,19,319
319240680,19,319
319240681,19,319
319240696,19,319
319240724,19,319
319240726,19,319
319240734,19,319
319240741,19,319
319240755,19,319
319240767,19,319
319240768,19,319
319240800,19,319
319240802,19,319
319240806,19,319
319240808,19,319
319240810,19,319
319240814,19,319
319240817,19,319
319240832,19,319
319240847,19,319
319240860,19,319
319240872,19,319
319240884,19,319
319240888,19,319
319240898,19,319
319240917,19,319
319240920,19,319
319240936,19,319
319240949,19,319
319240949,19,319
319240965,19,319
319240974,19,319
319240993,19,319
319241006,19,319
319241013,19,319
319241022,19,319
319241029,19,319
319241032,19,319
319241035,19,319
319241035,19,319
319241041,19,319
319241047,19,319
319241090,19,319
319241100,19,319
319241108,19,319
319241114,19,319
319241140,19,319
319241157,19,319
319241160,19,319
319241165,19,319
319241167,19,319
319241172,19,319
319241200,19,319
319241210,19,319
319241283,19,319
319241292,19,319
320241292,20,320
319241292,19,319
320241292,20,320
319241297,19,319
319241301,19,319
319241302,19,319
319241304,19,319
319241305,19,319
319241306,19,319
319241306,19,319
319241310,19,319
319241326,19,319
320241326,20,320
319241326,19,319
320241326,20,320
319241329,19,319
319241332,19,319
319241355,19,319
319241356,19,319
319241363,19,319
319241383,19,319
319241399,19,319
319241402,19,319
319241409,19,319
319241424,19,319
319241456,19,319
319241480,19,319
319241482,19,319
319241488,19,319
319241502,19,319
319241525,19,319
319241571,19,319
319241573,19,319
319241573,19,319
319241593,19,319
319241598,19,319
319241606,19,319
319241613,19,319
319241634,19,319
319241639,19,319
319241644,19,319
319241670,19,319
319241688,19,319
319241690,19,319
319241699,19,319
319241711,19,319
319241712,19,319
319241714,19,319
319241724,19,319
319241833,19,319
319241840,19,319
319241870,19,319
319241887,19,319
319241889,19,319
319241899,19,319
319241908,19,319
319241958,19,319
319241960,19,319
319241994,19,319
319242013,19,319
319242017,19,319
319242029,19,319
319242036,19,319
319242050,19,319
319242056,19,319
319242062,19,319
319242065,19,319
319242071,19,319
319242102,19,319
319242106,19,319
319242111,19,319
319242116,19,319
319242139,19,319
319242149,19,319
319242150,19,319
319242164,19,319
319242166,19,319
319242174,19,319
319242181,19,319
319242188,19,319
320242188,20,320
319242188,19,319
320242188,20,320
319242194,19,319
319242198,19,319
319242204,19,319
319242229,19,319
319242250,19,319
319242257,19,319
319242271,19,319
319242281,19,319
319242284,19,319
319242285,19,319
319242298,19,319
319242301,19,319
319242306,19,319
319242310,19,319
319242327,19,319
319242340,19,319
319242347,19,319
319242350,19,319
319242352,19,319
319242391,19,319
319242414,19,319
319242419,19,319
319242431,19,319
319242438,19,319
319242452,19,319
319242471,19,319
319242490,19,319
319242551,19,319
319242573,19,319
319242591,19,319
319242600,19,319
319242615,19,319
319242627,19,319
319242631,19,319
319242639,19,319
319242659,19,319
319242672,19,319
319242676,19,319
319242677,19,319
319242683,19,319
319242686,19,319
319242691,19,319
319242715,19,319
319242717,19,319
319242735,19,319
319242739,19,319
319242750,19,319
319242766,19,319
319242779,19,319
319242782,19,319
319242787,19,319
319242801,19,319
319242804,19,319
319242804,19,319
319242812,19,319
319242820,19,319
319242836,19,319
319242844,19,319
319242883,19,319
319242904,19,319
319242911,19,319
319242925,19,319
319242935,19,319
319242963,19,319
319242966,19,319
319242978,19,319
319242984,19,319
319242989,19,319
319243023,19,319
319243062,19,319
319243072,19,319
319243084,19,319
319243084,19,319
319243099,19,319
319243111,19,319
319243129,19,319
319243129,19,319
319243172,19,319
319243174,19,319
319243191,19,319
319243192,19,319
319243198,19,319
319243203,19,319
319243217,19,319
319243230,19,319
319243267,19,319
319243271,19,319
319243276,19,319
319243279,19,319
319243280,19,319
319243283,19,319
319243308,19,319
319243310,19,319
319243347,19,319
319243352,19,319
319243369,19,319
319243386,19,319
319243387,19,319
319243391,19,319
319243396,19,319
319243468,19,319
319243493,19,319
319243513,19,319
319243517,19,319
319243524,19,319
319243530,19,319
319243566,19,319
319243566,19,319
319243571,19,319
319243589,19,319
319243592,19,319
319243598,19,319
319243599,19,319
319243607,19,319
319243613,19,319
319243617,19,319
319243658,19,319
319243660,19,319
319243665,19,319
319243666,19,319
319243671,19,319
319243688,19,319
319243689,19,319
319243690,19,319
319243699,19,319
319243718,19,319
319243719,19,319
319243720,19,319
319243726,19,319
319243743,19,319
319243779,19,319
319243800,19,319
319243802,19,319
319243817,19,319
319243823,19,319
319243827,19,319
319243844,19,319
319243865,19,319
319243873,19,319
319243897,19,319
319243907,19,319
319243911,19,319
319243915,19,319
319243919,19,319
319243922,19,319
319243923,19,319
319243928,19,319
319243938,19,319
319243943,19,319
319243954,19,319
319243956,19,319
319243961,19,319
319243964,19,319
319243971,19,319
319243980,19,319
319243982,19,319
319243992,19,319
319244010,19,319
319244026,19,319
319244027,19,319
319244036,19,319
319244052,19,319
319244053,19,319
319244053,19,319
319244056,19,319
319244065,19,319
319244066,19,319
319244066,19,319
319244069,19,319
319244075,19,319
319244095,19,319
319244101,19,319
319244102,19,319
319244107,19,319
319244119,19,319
319244121,19,319
319244127,19,319
319244132,19,319
319244157,19,319
319244165,19,319
319244170,19,319
319244176,19,319
319244177,19,319
319244190,19,319
319244191,19,319
319244194,19,319
319244208,19,319
319244216,19,319
319244218,19,319
319244223,19,319
319244226,19,319
319244228,19,319
319244229,19,319
319244230,19,319
319244232,19,319
319244236,19,319
319244242,19,319
319244243,19,319
319244246,19,319
319244262,19,319
319244270,19,319
319244275,19,319
319244275,19,319
319244278,19,319
319244315,19,319
319244320,19,319
319244350,19,319
319244356,19,319
319244357,19,319
319244361,19,319
319244368,19,319
319244418,19,319
319244419,19,319
319244425,19,319
319244429,19,319
319244438,19,319
319244443,19,319
319244457,19,319
319244458,19,319
319244465,19,319
319244477,19,319
319244483,19,319
319244508,19,319
319244512,19,319
319244515,19,319
319244530,19,319
319244532,19,319
319244542,19,319
319244550,19,319
319244553,19,319
319244553,19,319
319244561,19,319
319244577,19,319
319244583,19,319
319244598,19,319
319244599,19,319
319244617,19,319
319244620,19,319
320244620,20,320
319244620,19,319
320244620,20,320
319244627,19,319
319244635,19,319
319244664,19,319
319244672,19,319
319244695,19,319
319244697,19,319
319244699,19,319
319244719,19,319
319244742,19,319
319244748,19,319
319244753,19,319
319244758,19,319
319244761,19,319
319244777,19,319
319244779,19,319
319244780,19,319
319244781,19,319
319244790,19,319
319244799,19,319
319244806,19,319
319244813,19,319
319244832,19,319
319244876,19,319
319244886,19,319
319244926,19,319
319244939,19,319
319244959,19,319
319244963,19,319
319244979,19,319
319244985,19,319
319245002,19,319
319245018,19,319
319245040,19,319
319245048,19,319
319245053,19,319
319245070,19,319
319245083,19,319
319245085,19,319
319245091,19,319
319245099,19,319
319245141,19,319
319245142,19,319
320245142,20,320
319245142,19,319
320245142,20,320
319245149,19,319
319245160,19,319
319245174,19,319
319245209,19,319
319245225,19,319
319245232,19,319
319245242,19,319
319245245,19,319
319245249,19,319
319245251,19,319
319245261,19,319
319245263,19,319
319245265,19,319
319245272,19,319
319245273,19,319
319245274,19,319
319245292,19,319
319245355,19,319
319245356,19,319
319245357,19,319
319245372,19,319
319245380,19,319
319245387,19,319
319245408,19,319
319245413,19,319
319245414,19,319
319245418,19,319
319245424,19,319
319245427,19,319
319245448,19,319
319245452,19,319
319245453,19,319
319245464,19,319
319245496,19,319
319245505,19,319
319245515,19,319
319245518,19,319
319245530,19,319
319245534,19,319
319245545,19,319
319245548,19,319
319245565,19,319
319245566,19,319
319245568,19,319
319245570,19,319
319245582,19,319
319245596,19,319
319245599,19,319
319245603,19,319
319245604,19,319
319245606,19,319
319245609,19,319
320245609,20,320
319245609,19,319
320245609,20,320
319245635,19,319
319245639,19,319
319245639,19,319
319245649,19,319
320245649,20,320
319245649,19,319
320245649,20,320
319245653,19,319
319245720,19,319
319245728,19,319
319245730,19,319
319245754,19,319
319245760,19,319
319245771,19,319
319245773,19,319
319245774,19,319
319245783,19,319
319245787,19,319
319245789,19,319
319245792,19,319
319245803,19,319
319245806,19,319
319245810,19,319
319245812,19,319
319245842,19,319
319245845,19,319
319245851,19,319
319245866,19,319
319245895,19,319
319245904,19,319
319245905,19,319
319245980,19,319
319245989,19,319
319245991,19,319
319245993,19,319
319246000,19,319
319246007,19,319
319246051,19,319
319246064,19,319
319246075,19,319
319246077,19,319
319246081,19,319
319246115,19,319
319246116,19,319
319246117,19,319
319246119,19,319
319246125,19,319
319246130,19,319
319246133,19,319
319246136,19,319
319246144,19,319
319246156,19,319
319246165,19,319
319246182,19,319
319246195,19,319
319246197,19,319
319246199,19,319
319246229,19,319
319246243,19,319
320246243,20,320
319246243,19,319
320246243,20,320
319246273,19,319
319246277,19,319
319246278,19,319
319246296,19,319
319246305,19,319
319246307,19,319
319246310,19,319
319246311,19,319
319246313,19,319
319246318,19,319
319246321,19,319
319246325,19,319
319246334,19,319
319246340,19,319
319246349,19,319
319246353,19,319
319246383,19,319
319246384,19,319
319246387,19,319
319246391,19,319
319246399,19,319
319246409,19,319
320246409,20,320
319246409,19,319
320246409,20,320
319246421,19,319
319246447,19,319
319246468,19,319
319246470,19,319
319246590,19,319
319246600,19,319
319246601,19,319
319246607,19,319
319246609,19,319
319246610,19,319
319246650,19,319
319246651,19,319
319246660,19,319
319246663,19,319
319246671,19,319
319246687,19,319
319246699,19,319
319246705,19,319
319246707,19,319
319246714,19,319
319246740,19,319
319246752,19,319
319246753,19,319
319246761,19,319
319246775,19,319
319246776,19,319
319246782,19,319
319246784,19,319
319246807,19,319
319246809,19,319
319246817,19,319
319246828,19,319
319246837,19,319
319246838,19,319
319246850,19,319
319246851,19,319
319246857,19,319
319246861,19,319
319246862,19,319
319246868,19,319
319246869,19,319
319246871,19,319
319246872,19,319
319246877,19,319
319246881,19,319
319246912,19,319
319246924,19,319
319246926,19,319
319246927,19,319
319246943,19,319
319246945,19,319
319246965,19,319
319246982,19,319
319246985,19,319
319246986,19,319
319246989,19,319
319246992,19,319
319246993,19,319
319246996,19,319
319246998,19,319
319246999,19,319
319247002,19,319
319247003,19,319
319247004,19,319
319247005,19,319
319247008,19,319
319247008,19,319
319247011,19,319
319247022,19,319
319247023,19,319
319247024,19,319
319247029,19,319
319247033,19,319
319247035,19,319
319247036,19,319
319247052,19,319
319247053,19,319
319247054,19,319
319247082,19,319
319247082,19,319
319247093,19,319
319247108,19,319
319247110,19,319
319247115,19,319
319247118,19,319
319247122,19,319
319247125,19,319
319247129,19,319
319247132,19,319
319247137,19,319
319247139,19,319
319247163,19,319
319247164,19,319
319247171,19,319
319247173,19,319
319247174,19,319
319247175,19,319
319247177,19,319
319247184,19,319
319247186,19,319
319247190,19,319
319247192,19,319
319247194,19,319
319247201,19,319
319247207,19,319
319247215,19,319
319247218,19,319
319247220,19,319
319247229,19,319
319247233,19,319
319247243,19,319
319247244,19,319
319247245,19,319
319247245,19,319
319247251,19,319
319247258,19,319
319247277,19,319
319247277,19,319
319247284,19,319
319247296,19,319
319247297,19,319
319247298,19,319
319247316,19,319
319247332,19,319
319247333,19,319
319247334,19,319
319247343,19,319
319247349,19,319
319247353,19,319
319247355,19,319
319247369,19,319
319247370,19,319
319247371,19,319
319247372,19,319
319247373,19,319
319247375,19,319
319247376,19,319
319247381,19,319
319247400,19,319
319247410,19,319
319247427,19,319
319247430,19,319
319247431,19,319
319247433,19,319
319247446,19,319
319247450,19,319
319247451,19,319
319247452,19,319
319247472,19,319
319247473,19,319
319247475,19,319
319247489,19,319
319247490,19,319
319247510,19,319
319247521,19,319
319247538,19,319
319247544,19,319
319247546,19,319
319247551,19,319
319247591,19,319
319247593,19,319
319247610,19,319
319247620,19,319
319247637,19,319
319247640,19,319
319247657,19,319
319247663,19,319
319247676,19,319
319247676,19,319
319247691,19,319
319247697,19,319
319247711,19,319
319247717,19,319
319247732,19,319
319247736,19,319
319247737,19,319
319247739,19,319
319247749,19,319
319247752,19,319
319247760,19,319
319247763,19,319
319247780,19,319
319247808,19,319
320247808,20,320
319247808,19,319
320247808,20,320
319247818,19,319
319247831,19,319
319247861,19,319
319247865,19,319
319247868,19,319
319247877,19,319
319247890,19,319
319247892,19,319
319247926,19,319
320247926,20,320
319247926,19,319
320247926,20,320
319247928,19,319
319247931,19,319
319247932,19,319
319247933,19,319
319247956,19,319
319248040,19,319
319248044,19,319
319248121,19,319
319248136,19,319
319248138,19,319
319248152,19,319
319248157,19,319
319248167,19,319
319248169,19,319
319248170,19,319
319248175,19,319
319248183,19,319
319248190,19,319
319248204,19,319
319248208,19,319
319248218,19,319
319248231,19,319
319248239,19,319
319248240,19,319
319248244,19,319
319248254,19,319
319248347,19,319
320248347,20,320
319248347,19,319
320248347,20,320
319248356,19,319
319248361,19,319
319248376,19,319
319248382,19,319
319248383,19,319
319248391,19,319
319248392,19,319
319248398,19,319
319248456,19,319
319248457,19,319
319248464,19,319
319248469,19,319
319248472,19,319
319248473,19,319
319248474,19,319
319248477,19,319
319248479,19,319
319248508,19,319
319248534,19,319
319248540,19,319
319248544,19,319
319248551,19,319
319248555,19,319
319248557,19,319
319248567,19,319
319248576,19,319
319248578,19,319
319248579,19,319
319248581,19,319
319248582,19,319
319248684,19,319
319248685,19,319
319248689,19,319
319248691,19,319
319248699,19,319
319248707,19,319
319248711,19,319
319248714,19,319
319248716,19,319
319248721,19,319
319248722,19,319
319248730,19,319
319248731,19,319
319248732,19,319
319248737,19,319
319248738,19,319
319248746,19,319
319248749,19,319
319248764,19,319
319248767,19,319
319248773,19,319
319248776,19,319
319248783,19,319
319248791,19,319
319248797,19,319
319248798,19,319
319248804,19,319
319248811,19,319
319248815,19,319
319248840,19,319
319248844,19,319
319248852,19,319
319248870,19,319
319248873,19,319
319248877,19,319
319250727,19,319
319250737,19,319
319250738,19,319
319250739,19,319
319250742,19,319
319250743,19,319
319250744,19,319
319250750,19,319
319250762,19,319
319250767,19,319
319250778,19,319
319250779,19,319
319250782,19,319
319250787,19,319
319250788,19,319
319250791,19,319
319250798,19,319
319250799,19,319
319250811,19,319
319250817,19,319
319250828,19,319
319250832,19,319
319250850,19,319
319250851,19,319
319250852,19,319
319250853,19,319
319250854,19,319
319250855,19,319
319250862,19,319
319250863,19,319
319250874,19,319
319250884,19,319
319250886,19,319
319250887,19,319
319250894,19,319
319250911,19,319
319250919,19,319
319250920,19,319
319250923,19,319
319250926,19,319
319250927,19,319
319250934,19,319
319250938,19,319
319250947,19,319
319250950,19,319
319250951,19,319
319250966,19,319
319250970,19,319
319250992,19,319
319250993,19,319
319250995,19,319
319251003,19,319
319251005,19,319
319251023,19,319
319251024,19,319
319251029,19,319
319251059,19,319
319251090,19,319
319251106,19,319
319251108,19,319
319251132,19,319
319251134,19,319
319251140,19,319
319251145,19,319
319251148,19,319
319251166,19,319
319251168,19,319
319251176,19,319
319251177,19,319
319251183,19,319
319251186,19,319
319251190,19,319
319251194,19,319
319251199,19,319
319251202,19,319
319251216,19,319
319251220,19,319
319251222,19,319
319251225,19,319
319251228,19,319
319251233,19,319
319251239,19,319
320251239,20,320
319251239,19,319
320251239,20,320
319251241,19,319
319251244,19,319
319251246,19,319
319251248,19,319
319251250,19,319
319251251,19,319
319251257,19,319
319251259,19,319
319251265,19,319
319251267,19,319
319251269,19,319
319251270,19,319
319251279,19,319
319251280,19,319
319251282,19,319
319251286,19,319
319251290,19,319
319251291,19,319
319251291,19,319
319251295,19,319
319251296,19,319
319251302,19,319
319251306,19,319
319251308,19,319
319251310,19,319
319251313,19,319
319251314,19,319
319251315,19,319
319251320,19,319
319251327,19,319
319251331,19,319
319251333,19,319
319251334,19,319
319251340,19,319
319251344,19,319
319251347,19,319
319251348,19,319
319251351,19,319
319251354,19,319
319251356,19,319
319251357,19,319
319251361,19,319
319251363,19,319
319251370,19,319
319251371,19,319
319251378,19,319
319251379,19,319
319251382,19,319
319251391,19,319
319251395,19,319
319251404,19,319
319251411,19,319
319251414,19,319
319251415,19,319
319251428,19,319
319251432,19,319
319251442,19,319
319251447,19,319
319251457,19,319
319251459,19,319
319251467,19,319
319251468,19,319
319251472,19,319
319251475,19,319
319251485,19,319
319251488,19,319
319251492,19,319
319251497,19,319
319251514,19,319
319251516,19,319
319251518,19,319
319251519,19,319
319251533,19,319
319251537,19,319
319251553,19,319
319251557,19,319
319251567,19,319
319251567,19,319
319251568,19,319
319251569,19,319
319251575,19,319
319251586,19,319
319251587,19,319
319251589,19,319
319251591,19,319
319251598,19,319
319251602,19,319
319251603,19,319
319251603,19,319
319251612,19,319
319251617,19,319
319251619,19,319
319251639,19,319
319251644,19,319
319251647,19,319
319251650,19,319
319251652,19,319
319251660,19,319
319251663,19,319
319251671,19,319
319251683,19,319
319251687,19,319
319251757,19,319
319251759,19,319
319251761,19,319
319251762,19,319
319251769,19,319
319251776,19,319
319251784,19,319
319251801,19,319
319251802,19,319
319251817,19,319
319251825,19,319
319251828,19,319
319251830,19,319
319251866,19,319
319251870,19,319
319251887,19,319
319251888,19,319
319251898,19,319
319251902,19,319
319251906,19,319
319251910,19,319
319251911,19,319
319251915,19,319
319251920,19,319
319251930,19,319
319251937,19,319
319251939,19,319
319251940,19,319
319251948,19,319
319251955,19,319
319251957,19,319
319251958,19,319
319251959,19,319
319251987,19,319
319251989,19,319
319251993,19,319
319252013,19,319
319252020,19,319
319252035,19,319
319252039,19,319
319252041,19,319
319252043,19,319
319252048,19,319
319252054,19,319
319252055,19,319
319252057,19,319
319252058,19,319
319252063,19,319
319252065,19,319
319252071,19,319
319252075,19,319
319252077,19,319
319252078,19,319
319252090,19,319
319252106,19,319
319252110,19,319
319252111,19,319
319252115,19,319
319252118,19,319
319252121,19,319
319252124,19,319
319252133,19,319
319252134,19,319
319252135,19,319
319252136,19,319
319252137,19,319
319252138,19,319
319252141,19,319
319252151,19,319
319252152,19,319
319252158,19,319
319252163,19,319
319252164,19,319
319252173,19,319
319252175,19,319
319252178,19,319
320252178,20,320
319252178,19,319
320252178,20,320
319252179,19,319
319252180,19,319
319252182,19,319
319252197,19,319
319252200,19,319
319252202,19,319
319252206,19,319
319252207,19,319
319252211,19,319
319252212,19,319
319252214,19,319
319252215,19,319
319252216,19,319
319252217,19,319
319252218,19,319
319252221,19,319
319252224,19,319
319252229,19,319
319252231,19,319
319252232,19,319
319252237,19,319
319252241,19,319
319252242,19,319
319252243,19,319
319252250,19,319
319252253,19,319
319252256,19,319
319252258,19,319
319252263,19,319
319252264,19,319
319252267,19,319
319252271,19,319
319252284,19,319
319252286,19,319
319252287,19,319
319252297,19,319
319252298,19,319
319252299,19,319
319252300,19,319
319252303,19,319
319252306,19,319
319252307,19,319
319252309,19,319
319252313,19,319
319252314,19,319
319252315,19,319
319252319,19,319
319252331,19,319
319252336,19,319
319252338,19,319
319252340,19,319
319252346,19,319
319252347,19,319
319252350,19,319
319252352,19,319
319252365,19,319
319252366,19,319
319252372,19,319
319252373,19,319
319252384,19,319
320252384,20,320
319252384,19,319
320252384,20,320
319252387,19,319
319252388,19,319
319252392,19,319
319252393,19,319
319252401,19,319
319252403,19,319
319252410,19,319
319252411,19,319
319252423,19,319
319252425,19,319
319252429,19,319
319252430,19,319
319252431,19,319
319252440,19,319
319252442,19,319
319252444,19,319
319252451,19,319
319252452,19,319
319252453,19,319
319252455,19,319
319252465,19,319
319252469,19,319
319252473,19,319
319252474,19,319
319252475,19,319
319252476,19,319
319252477,19,319
319252478,19,319
319252479,19,319
319252481,19,319
319252500,19,319
319252501,19,319
319252502,19,319
319252503,19,319
319252505,19,319
300252517,LIVE,300
319252517,19,319
319252520,19,319
319252521,19,319
319252525,19,319
319252529,19,319
319252546,19,319
319252548,19,319
319252553,19,319
319252554,19,319
319252556,19,319
320252556,20,320
319252556,19,319
320252556,20,320
319252558,19,319
319252559,19,319
319252562,19,319
319252564,19,319
319252565,19,319
319252568,19,319
319252577,19,319
319252579,19,319
319252581,19,319
319252584,19,319
319252585,19,319
319252588,19,319
319252589,19,319
319252600,19,319
319252601,19,319
319252602,19,319
319252603,19,319
319252604,19,319
319252605,19,319
319252606,19,319
319252607,19,319
319252618,19,319
319252619,19,319
319252623,19,319
319252624,19,319
319252625,19,319
319252626,19,319
319252627,19,319
319252628,19,319
319252629,19,319
319252630,19,319
319252633,19,319
319252638,19,319
319252647,19,319
319252648,19,319
319252651,19,319
319252651,19,319
319252652,19,319
319252655,19,319
319252655,19,319
319252656,19,319
319252660,19,319
319252663,19,319
319252669,19,319
319252670,19,319
319252678,19,319
319252681,19,319
319252686,19,319
319252687,19,319
319252688,19,319
319252694,19,319
319252697,19,319
319252702,19,319
319252705,19,319
319252708,19,319
319252710,19,319
319252713,19,319
319252715,19,319
319252720,19,319
319252725,19,319
319252726,19,319
319252729,19,319
319252730,19,319
319252748,19,319
319252749,19,319
319252756,19,319
319252760,19,319
319252763,19,319
319252764,19,319
319252765,19,319
319252767,19,319
319252774,19,319
319252777,19,319
319252779,19,319
319252781,19,319
319252782,19,319
319252791,19,319
319252792,19,319
319252815,19,319
319252816,19,319
319252817,19,319
319252818,19,319
319252820,19,319
319252821,19,319
319252822,19,319
319252825,19,319
319252826,19,319
319252828,19,319
319252829,19,319
319252831,19,319
319252832,19,319
319252834,19,319
319252838,19,319
319252840,19,319
319252846,19,319
319252848,19,319
319252851,19,319
319252852,19,319
319252856,19,319
319252860,19,319
319252861,19,319
319252867,19,319
320252867,20,320
319252867,19,319
320252867,20,320
319252868,19,319
319252869,19,319
319252882,19,319
319252884,19,319
319252885,19,319
319252886,19,319
319252887,19,319
319252889,19,319
319252890,19,319
319252891,19,319
319252893,19,319
319252896,19,319
319252898,19,319
319252904,19,319
319252907,19,319
319252910,19,319
319252920,19,319
319252921,19,319
300252942,LIVE,300
319252942,19,319
319252944,19,319
319252945,19,319
319252947,19,319
319252948,19,319
319252951,19,319
319252954,19,319
319252957,19,319
319252962,19,319
319252967,19,319
319252968,19,319
319252969,19,319
319252971,19,319
319252972,19,319
319252998,19,319
319253003,19,319
319253015,19,319
319253016,19,319
319253019,19,319
319253020,19,319
319253022,19,319
319253023,19,319
319253026,19,319
319253028,19,319
319253032,19,319
319253033,19,319
319253041,19,319
319253057,19,319
319253067,19,319
319253070,19,319
319253071,19,319
319253081,19,319
319253083,19,319
319253084,19,319
319253089,19,319
319253094,19,319
319253096,19,319
319253096,19,319
319253097,19,319
319253113,19,319
320253113,20,320
319253113,19,319
320253113,20,320
319253120,19,319
319253121,19,319
319253123,19,319
319253128,19,319
319253132,19,319
319253133,19,319
319253134,19,319
319253137,19,319
319253140,19,319
319253142,19,319
319253147,19,319
319253151,19,319
319253158,19,319
319253161,19,319
319253164,19,319
319253166,19,319
319253167,19,319
319253171,19,319
319253173,19,319
319253176,19,319
319253180,19,319
319253185,19,319
319253190,19,319
319253191,19,319
319253193,19,319
319253197,19,319
319253201,19,319
319253204,19,319
319253205,19,319
319253210,19,319
319253214,19,319
319253388,19,319
319253388,19,319
319253391,19,319
319253402,19,319
319253408,19,319
319253410,19,319
319253411,19,319
319253412,19,319
319253419,19,319
319253420,19,319
319253421,19,319
319253425,19,319
319253426,19,319
319253428,19,319
300253429,LIVE,300
319253429,19,319
319253431,19,319
319253450,19,319
319253452,19,319
320258013,20,320
319253452,19,319
320258013,20,320
319253471,19,319
319253482,19,319
319253483,19,319
319253489,19,319
319253498,19,319
319253520,19,319
319253693,19,319
319253714,19,319
319253734,19,319
319253752,19,319
319253961,19,319
319253962,19,319
319253970,19,319
319253980,19,319
319253986,19,319
319253998,19,319
319254004,19,319
319254005,19,319
319254007,19,319
319254010,19,319
319254021,19,319
319254077,19,319
319254081,19,319
319254094,19,319
319254112,19,319
319254128,19,319
319254137,19,319
319254153,19,319
319254158,19,319
319254224,19,319
319254246,19,319
319254259,19,319
319254265,19,319
319254305,19,319
319254314,19,319
319254473,19,319
319254474,19,319
319254479,19,319
319254481,19,319
319254500,19,319
319254504,19,319
319254506,19,319
320254506,20,320
319254506,19,319
320254506,20,320
319254507,19,319
319254539,19,319
319254543,19,319
319254551,19,319
319254555,19,319
319254561,19,319
319254662,19,319
319254680,19,319
319254681,19,319
319254688,19,319
319254689,19,319
319254752,19,319
319254780,19,319
319254790,19,319
319254795,19,319
319254797,19,319
319254798,19,319
319254798,19,319
319254799,19,319
319254810,19,319
319254816,19,319
319254821,19,319
319254830,19,319
319254837,19,319
319254837,19,319
319254858,19,319
319254880,19,319
319254886,19,319
319254998,19,319
319255028,19,319
319255040,19,319
319255049,19,319
319255074,19,319
319255120,19,319
319255125,19,319
319255155,19,319
319255196,19,319
319255199,19,319
319255213,19,319
319255215,19,319
319255216,19,319
319255220,19,319
319255237,19,319
319255238,19,319
319255243,19,319
319255244,19,319
319255317,19,319
319255320,19,319
319255343,19,319
319255404,19,319
319255408,19,319
319255410,19,319
319255423,19,319
319255425,19,319
319255467,19,319
319255468,19,319
319255494,19,319
319255515,19,319
319255521,19,319
319255535,19,319
319255560,19,319
319255562,19,319
319255567,19,319
319255569,19,319
319255572,19,319
319255579,19,319
319255640,19,319
319255643,19,319
319255644,19,319
319255646,19,319
319255655,19,319
319255693,19,319
319255719,19,319
319255731,19,319
319255743,19,319
319255745,19,319
319255768,19,319
319255770,19,319
319255771,19,319
319255777,19,319
319255807,19,319
319255819,19,319
319255823,19,319
319255833,19,319
319255834,19,319
319255852,19,319
