pk,price
318235013,"1,000 "
318235025,"1,110 "
318235049,"1,000 "
318235058,"1,010 "
318235058,"1,000 "
318235061,"1,120 "
318235077,"1,000 "
318235126,"1,010 "
318235133,"1,000 "
318235166,"1,020 "
318235169,"1,020 "
318235202,"1,060 "
318235209,"1,010 "
318235222,"1,000 "
318235233,"1,060 "
318235241,"1,030 "
318235271,"1,020 "
318235283,"1,010 "
318235300,"1,010 "
318235332,"1,000 "
319235332,"1,000 "
318235332,"1,000 "
319235332,"1,000 "
318235366,"1,050 "
318235369,"1,000 "
318235387,"1,380 "
318235406,"1,000 "
318235422,"4,500 "
318235425,"1,160 "
318235439,"1,890 "
318235460,"1,000 "
318235466,"1,030 "
318235476,"1,010 "
318235508,"1,000 "
318235518,"1,010 "
318235532,"1,000 "
318235539,"1,000 "
318235558,"1,000 "
318235558,"1,000 "
318235596,"1,010 "
318235597,"1,040 "
318235608,"1,000 "
318235627,"1,030 "
318235655,"1,380 "
318235661,"1,010 "
318235664,"1,010 "
318235669,"1,000 "
318235705,"1,050 "
318235721,"1,020 "
318235741,"1,060 "
320235741,"1,060 "
318235741,"1,020 "
320235741,"1,020 "
318235751,"1,030 "
318235754,"1,000 "
318235780,"1,000 "
318235806,"1,080 "
318235806,"1,000 "
318235811,"1,010 "
318235827,"1,010 "
318235884,"1,000 "
319235884,"1,000 "
318235884,"1,000 "
319235884,"1,000 "
318235897,"1,000 "
318235906,"1,070 "
318235909,"1,030 "
318235910,"2,030 "
318235912,"1,010 "
318235915,"1,150 "
318235918,"1,000 "
318235919,"1,020 "
318235948,"1,000 "
318235973,"1,040 "
318235990,"1,000 "
318236001,"3,070 "
318236019,"1,000 "
318236035,"1,410 "
318236252,"1,000 "
318236289,"1,020 "
318236293,"1,050 "
318236296,"1,030 "
318236300,"1,020 "
318236320,"1,000 "
318236323,"1,120 "
318236339,"1,060 "
318236341,"1,800 "
318236343,"1,000 "
318236371,"1,020 "
318236390,"1,160 "
318236394,"1,020 "
318236415,"1,000 "
318236416,"1,030 "
318236431,"1,000 "
318236432,"1,000 "
318236472,"1,010 "
318236509,"1,000 "
318236513,"1,200 "
318236525,"1,000 "
318236545,"1,600 "
318236547,"1,050 "
318236573,"1,000 "
318236579,"1,200 "
318236617,"1,030 "
318236622,"1,000 "
319236622,"1,000 "
318236622,"1,000 "
319236622,"1,000 "
318236634,"1,010 "
318236635,"1,000 "
318236663,"1,010 "
318236666,"1,120 "
318236667,"1,000 "
318236668,"1,000 "
318236670,"1,050 "
318236684,"1,000 "
318236685,"1,010 "
318236702,"1,020 "
318236707,"1,000 "
318236717,"1,000 "
318236737,"1,030 "
318236749,"1,020 "
319236749,"1,020 "
318236749,"1,000 "
319236749,"1,000 "
318236754,"1,010 "
318236775,"1,030 "
318236800,"1,120 "
318236806,"1,010 "
318236814,"1,100 "
318236824,"1,020 "
318236825,"1,010 "
318236826,"1,040 "
318236925,"1,010 "
318236945,"3,150 "
318236950,"1,020 "
318236960,"1,000 "
318236994,"1,370 "
318237028,"75,500,000 "
318237033,"1,020 "
318237050,"1,050 "
318237053,"1,000 "
318237079,"1,010 "
318237100,"1,800 "
318237121,"1,030 "
318237146,"1,020 "
318237199,"1,090 "
318237202,"1,030 "
318237204,"1,020 "
318237225,"1,200 "
318237249,"65,000 "
318237260,"1,020 "
318237262,"1,000 "
318237266,"1,000 "
318237277,"1,010 "
318237293,"1,080 "
318237296,"1,240 "
318237325,"2,020 "
318237345,"1,020 "
318237351,"1,000 "
318237352,"1,010 "
318237363,"1,010 "
318237365,"1,000 "
318237374,"1,000 "
318237381,"1,020 "
320237381,"1,020 "
318237381,"1,000 "
320237381,"1,000 "
318237385,"1,000 "
318237396,"1,000 "
318237404,"1,130 "
318237505,"1,010 "
318237511,"1,010 "
318237517,"1,030 "
318237518,"1,010 "
318237526,"1,030 "
318237536,"1,000 "
318237538,"1,020 "
318237542,"1,080 "
318237545,"1,020 "
318237550,"1,170 "
318237570,"1,020 "
318237592,"1,020 "
318237594,"1,040 "
318237599,"1,060 "
318237606,"1,030 "
318237615,"1,020 "
318237630,"1,320 "
318237679,"1,000 "
318237682,"1,000 "
318237696,"14,400 "
318237698,"233,000 "
318237703,"1,010 "
318237710,"1,000 "
318237716,"1,000 "
318237719,"1,070 "
318237724,"1,000 "
318237726,"1,010 "
318237732,"1,000 "
318237737,"1,020 "
318237806,"1,000 "
318237817,"1,000 "
318237833,"1,010 "
318237855,"1,000 "
318237865,"1,000 "
318237866,"1,000 "
318237871,"1,010 "
318237910,"1,040 "
318237931,"1,150 "
318237945,"1,840 "
318237952,"1,020 "
318237967,"1,080 "
318237972,"2,460 "
318237993,"1,050 "
318238011,"1,000 "
318238012,"1,000 "
318238035,"1,050 "
318238036,"1,070 "
318238038,"1,010 "
318238053,"1,190 "
318238063,"1,240 "
318238086,"1,160 "
318238090,"8,170 "
318238097,"4,060,000 "
318238115,"1,400 "
318238127,"1,000 "
318238128,"3,010 "
318238165,"1,000 "
318238167,"1,020 "
318238174,"201,000 "
318238175,"1,270 "
318238201,"1,220 "
318238202,"3,210 "
318238208,"1,420 "
318238213,"1,020 "
318238232,"196,000,000 "
318238246,"41,200 "
318238252,"2,000 "
318238325,"1,020 "
318238329,"1,000 "
318238334,"1,010 "
318238344,"1,000 "
318238353,"12,000 "
318238367,"1,020 "
318238378,"1,020 "
320238378,"1,020 "
318238378,"1,010 "
320238378,"1,010 "
318238406,"1,000 "
318238423,"1,010 "
318238455,"1,040 "
318238465,"1,010 "
318238466,"1,020 "
318238488,"1,070 "
318238492,"1,000 "
318238514,"1,000 "
318238582,"1,200 "
318238589,"1,000 "
318238609,"1,010 "
318238610,"1,000 "
318238611,"1,000 "
318238651,"1,010 "
318238656,"1,310 "
318238659,"1,010 "
319238659,"1,010 "
318238659,"1,010 "
319238659,"1,010 "
318238663,"1,020 "
318238669,"1,020 "
318238670,"1,000 "
318238705,"1,000 "
318238707,"1,700 "
318238715,"1,030 "
318238733,"1,030 "
318238771,"1,000 "
318238800,"1,060 "
318238834,"1,000 "
318238840,"1,090 "
318238841,"1,020 "
318238843,"1,010 "
318238845,"1,200 "
318238863,"1,000 "
318238867,"1,450 "
318238881,"1,090 "
318238886,"1,010 "
318238929,"1,020 "
318238932,"1,010 "
318238937,"1,010 "
318238939,"1,010 "
318238940,"1,030 "
318238978,"1,020 "
318238990,"1,080 "
318238993,"1,030 "
318238999,"1,080 "
318239001,"1,000 "
318239020,"1,000 "
318239074,"1,070 "
318239075,"1,020 "
318239086,"1,010 "
318239098,"1,000 "
318239120,"1,640 "
318239142,"1,000 "
318239148,"1,020 "
318239177,"1,070 "
318239196,"1,010 "
318239200,"1,030 "
318239205,"1,120 "
318239206,"1,000 "
318239212,"1,120 "
318239224,"1,000 "
318239244,"1,000 "
318239254,"1,120 "
318239295,"1,000 "
318239309,"1,000 "
318239310,"1,020 "
318239311,"1,020 "
318239319,"1,000 "
318239330,"1,010 "
318239332,"1,050 "
318239333,"1,000 "
320239333,"1,000 "
318239333,"1,000 "
320239333,"1,000 "
318239334,"1,000 "
318239354,"1,140 "
318239359,"1,000 "
318239373,"1,060 "
318239401,"1,090 "
318239402,"1,040 "
318239403,"1,020 "
318239405,"1,100 "
318239407,"1,010 "
318239412,"1,000 "
318239423,"1,020 "
318239429,"1,000 "
318239435,"1,020 "
318239445,"1,050 "
318239478,"1,000 "
318239479,"1,000 "
318239496,"1,170 "
318239500,"1,010 "
318239515,"1,000 "
318239534,"1,020 "
318239536,"1,000 "
318239555,"1,050 "
318239562,"1,000 "
318239567,"1,000 "
318239570,"1,000 "
318239572,"1,120 "
318239595,"1,020 "
318239605,"1,040 "
318239644,"1,230 "
318239670,"1,030 "
318239686,"1,000 "
318239698,"1,050 "
318239710,"1,000 "
318239717,"1,430 "
318239719,"1,020 "
319239719,"1,020 "
318239719,"1,190 "
319239719,"1,190 "
318239729,"1,140 "
318239734,"1,000 "
318239748,"1,000 "
318239773,"1,010 "
318239780,"1,030 "
318239781,"1,010 "
318239803,"1,000 "
318239813,"1,000 "
318239815,"1,320 "
318239831,"1,010 "
318239839,"1,020 "
318239855,"1,000 "
318239860,"1,200 "
318239867,"1,020 "
318239876,"1,010 "
318239881,"2,290 "
318239883,"1,000 "
318239886,"1,000 "
318239889,"1,000 "
318239910,"1,110 "
318239917,"1,040 "
318239926,"1,100 "
318239951,"1,000 "
318239967,"1,020 "
318239968,"1,000 "
318239978,"1,100 "
318239985,"1,090 "
318240002,"1,000 "
318240003,"1,010 "
318240006,"1,010 "
318240025,"1,020 "
318240031,"1,050 "
318240038,"1,410 "
318240039,"1,010 "
318240047,"1,010 "
318240053,"1,010 "
318240059,"1,070 "
318240092,"1,000 "
318240111,"1,010 "
318240113,"1,000 "
318240119,"1,000 "
318240126,"1,050 "
318240136,"1,000 "
318240141,"1,000 "
318240170,"1,110 "
318240188,"1,000 "
319240188,"1,000 "
318240188,"1,000 "
319240188,"1,000 "
318240210,"1,010 "
318240220,"1,020 "
318240234,"1,170 "
318240236,"1,000 "
318240237,"1,060 "
318240242,"1,040 "
320240242,"1,040 "
318240242,"1,000 "
320240242,"1,000 "
318240248,"1,020 "
318240256,"1,020 "
318240272,"33,400,000 "
318240274,"1,000 "
318240290,"1,000 "
318240298,"1,050 "
318240306,"8,450 "
318240318,"8,050 "
318240321,"1,230 "
318240323,"1,080 "
318240329,"1,010 "
318240339,"1,000 "
318240346,"3,790 "
318240348,"1,010 "
318240349,"1,050 "
318240356,"1,010 "
318240381,"1,010 "
318240384,"1,000 "
318240386,"1,010 "
318240390,"1,010 "
318240397,"1,020 "
318240400,"1,000 "
318240402,"1,000 "
318240418,"1,050 "
318240419,"1,010 "
318240433,"1,070 "
318240448,"1,020 "
318240466,"1,000 "
318240469,"1,250 "
318240497,"1,010 "
318240501,"1,000 "
318240504,"1,010 "
318240510,"1,070,000 "
318240516,"1,010 "
318240532,"1,000 "
318240539,"1,000 "
318240541,"1,000 "
318240544,"1,000 "
318240553,"1,010 "
318240555,"1,250 "
318240559,"138,000,000 "
318240586,"1,070 "
318240590,"1,030 "
318240592,"1,030 "
318240608,"1,020 "
318240625,"1,000 "
318240628,"1,000 "
318240633,"1,010 "
318240634,"1,050 "
318240646,"1,160 "
318240649,"1,080 "
318240668,"1,560 "
318240682,"1,000 "
318240685,"1,010 "
318240691,"1,000 "
318240693,"1,090 "
318240694,"1,010 "
318240698,"1,050 "
318240703,"1,090 "
318240719,"1,000 "
318240722,"1,010 "
318240722,"1,010 "
318240738,"1,750 "
318240745,"1,000 "
318240746,"1,110 "
320240746,"1,110 "
318240746,"1,010 "
320240746,"1,010 "
318240771,"1,170 "
318240778,"1,040 "
318240779,"1,110 "
318240781,"1,010 "
318240801,"1,000 "
318240811,"1,070 "
318240812,"1,050 "
318240819,"1,050 "
318240824,"1,060 "
318240828,"1,020 "
318240835,"1,010 "
319240835,"1,010 "
318240835,"1,010 "
319240835,"1,010 "
318240838,"1,010 "
319240838,"1,010 "
318240838,"1,010 "
319240838,"1,010 "
318240894,"1,210 "
318240903,"1,000 "
318240909,"4,230 "
318240914,"1,030 "
318240919,"1,010 "
318240944,"1,000 "
318240962,"1,000 "
318240967,"1,030 "
318240968,"1,020 "
318240971,"1,280 "
318240979,"1,200 "
318241014,"1,210 "
318241018,"1,120 "
318241024,"1,000 "
318241024,"1,000 "
318241028,"1,010 "
319241028,"1,010 "
318241028,"1,010 "
319241028,"1,010 "
318241033,"1,010 "
319241033,"1,010 "
318241033,"1,000 "
319241033,"1,000 "
318241033,"1,000 "
319241033,"1,000 "
318241044,"1,000 "
318241045,"1,000 "
318241060,"1,210 "
318241068,"1,000 "
318241077,"1,350 "
318241087,"1,000 "
318241111,"1,300 "
318241114,"1,000 "
318241115,"1,010 "
318241146,"1,030 "
318241155,"1,010 "
318241158,"1,000 "
318241170,"1,000 "
318241183,"1,010 "
318241196,"1,030 "
318241239,"1,020 "
318241246,"1,000 "
318241251,"1,030 "
318241252,"1,130 "
318241276,"1,070 "
318241279,"1,000 "
318241291,"1,000 "
318241309,"1,010 "
318241354,"1,000 "
318241356,"1,000 "
318241362,"1,000 "
318241363,"1,070 "
318241380,"1,010 "
318241387,"1,000 "
318241398,"1,000 "
318241400,"1,000 "
318241401,"1,000 "
318241401,"1,000 "
318241402,"1,010 "
318241411,"1,000 "
318241413,"1,000 "
318241420,"1,150 "
318241425,"1,020 "
318241427,"1,090 "
318241432,"1,020 "
318241437,"1,320 "
318241439,"1,040 "
318241442,"1,480 "
318241455,"1,300 "
318241460,"1,080 "
318241467,"5,770 "
318241472,"1,020 "
318241476,"1,080 "
318241493,"1,080 "
318241500,"1,100 "
318241540,"1,000 "
318241542,"1,010 "
318241553,"1,060 "
318241574,"1,020 "
318241578,"1,010 "
319241578,"1,010 "
318241578,"1,000 "
319241578,"1,000 "
318241584,"1,080 "
320241584,"1,080 "
318241584,"1,030 "
320241584,"1,030 "
318241591,"1,000 "
318241597,"1,030 "
319241597,"1,030 "
318241597,"1,010 "
319241597,"1,010 "
318241613,"1,000 "
318241620,"1,000 "
318241623,"1,010 "
318241640,"1,100 "
318241641,"1,010 "
318241647,"1,020 "
318241652,"1,000 "
318241656,"1,000 "
318241657,"1,040 "
318241670,"1,130 "
318241677,"1,010 "
318241682,"1,090 "
318241698,"1,000 "
318241713,"1,000 "
318241736,"1,110 "
318241756,"1,000 "
318241779,"1,030 "
318241785,"1,490 "
318241804,"2,100 "
318241806,"1,070 "
318241807,"1,440 "
318241812,"1,000 "
318241813,"1,100 "
318241816,"1,010 "
318241821,"1,010 "
318241824,"1,020 "
318241826,"1,310 "
318241831,"1,010 "
318241832,"1,040 "
318241848,"1,000 "
318241865,"1,000 "
318241877,"1,010 "
318241879,"1,000 "
318241888,"1,480 "
318241889,"1,880 "
318241892,"1,010 "
318241893,"1,700 "
318241897,"1,210 "
318241925,"1,000 "
318241932,"1,000 "
318241934,"1,000 "
318241944,"1,000 "
318241945,"1,060 "
318241950,"1,030 "
318241954,"1,000 "
318241956,"24,400,000 "
318241965,"1,360 "
318241986,"1,010 "
318241997,"1,110 "
318242007,"5,830 "
318242015,"4,420 "
318242016,"1,000 "
318242021,"1,010 "
318242031,"1,020 "
318242037,"1,010 "
318242043,"1,010 "
318242051,"1,020 "
318242068,"1,010 "
318242077,"1,090 "
318242080,"1,000 "
318242105,"1,040 "
318242115,"1,050 "
318242136,"1,010 "
318242142,"1,000 "
318242143,"1,030 "
318242145,"1,000 "
318242151,"1,020 "
318242152,"1,010 "
318242174,"1,010 "
318242185,"1,000 "
318242186,"1,100 "
318242194,"1,000 "
318242199,"1,000 "
318242203,"1,000 "
318242206,"1,000 "
320242206,"1,000 "
318242206,"1,690 "
320242206,"1,690 "
318242237,"1,090 "
318242242,"5,960 "
318242260,"1,000 "
318242263,"1,000 "
318242268,"1,000 "
318242286,"1,000 "
318242290,"1,000 "
318242293,"1,010 "
318242295,"1,000 "
318242300,"1,000 "
318242308,"1,010 "
318242311,"2,120,000 "
318242318,"1,000 "
318242344,"1,000 "
318242346,"1,000 "
318242356,"1,010 "
318242361,"1,050 "
318242362,"1,000 "
318242367,"2,330 "
318242368,"1,090 "
318242368,"1,000 "
318242373,"1,100 "
318242381,"1,010 "
318242387,"1,050 "
318242401,"1,020 "
318242403,"1,050 "
318242404,"1,030 "
318242411,"1,010 "
318242415,"1,100 "
318242422,"1,100 "
318242424,"1,000 "
318242440,"3,930 "
318242442,"1,070 "
318242445,"1,000 "
318242446,"1,000 "
318242448,"1,000 "
318242451,"1,090 "
318242457,"1,020 "
318242460,"1,250 "
318242482,"1,000 "
318242487,"1,010 "
318242499,"1,080 "
318242509,"1,020 "
318242515,"1,010 "
318242526,"1,000 "
318242532,"1,040 "
318242535,"1,000 "
318242543,"1,000 "
318242546,"1,000 "
318242549,"1,070 "
318242553,"1,010 "
318242555,"1,070 "
318242557,"5,560 "
318242569,"1,000 "
318242571,"1,010 "
318242572,"1,020 "
318242575,"1,190 "
318242583,"1,010 "
318242591,"1,360 "
318242622,"1,030 "
318242635,"1,030 "
318242657,"1,010 "
318242667,"1,010 "
318242668,"1,450 "
318242669,"1,000 "
318242674,"1,040 "
318242682,"1,000 "
318242687,"1,010 "
320242687,"1,010 "
318242687,"1,000 "
320242687,"1,000 "
318242698,"1,070 "
318242699,"1,020 "
318242705,"1,000 "
318242726,"1,000 "
318242727,"1,010 "
318242728,"1,000 "
318242733,"1,390 "
318242740,"3,470 "
318242744,"1,010 "
318242759,"1,020 "
318242781,"1,050 "
318242792,"1,180 "
318242803,"1,040 "
319242803,"1,040 "
318242803,"1,000 "
319242803,"1,000 "
318242809,"1,010 "
318242811,"1,000 "
318242822,"1,160 "
318242826,"14,700 "
318242831,"1,000 "
318242846,"1,660 "
318242847,"1,050 "
318242848,"1,040 "
318242849,"1,100 "
318242851,"1,230 "
318242852,"1,380 "
318242862,"1,010 "
318242867,"1,110 "
318242877,"1,000 "
318242884,"1,050 "
319242884,"1,050 "
318242884,"1,010 "
319242884,"1,010 "
318242894,"1,150 "
318242902,"1,000 "
318242903,"1,000 "
318242912,"1,080 "
318242918,"1,960 "
318242959,"1,020 "
318242975,"1,020 "
318242976,"1,240 "
318242978,"1,180 "
318242979,"1,010 "
318242982,"1,110 "
318243012,"1,010 "
318243017,"1,040 "
318243035,"1,010 "
318243058,"1,000 "
318243063,"1,890 "
318243065,"1,000 "
318243066,"1,020 "
318243067,"1,020 "
318243068,"1,010 "
318243069,"1,000 "
318243070,"1,060 "
318243085,"1,050 "
318243087,"1,060 "
318243101,"1,110 "
318243102,"1,080 "
318243103,"1,010 "
318243104,"1,070 "
318243109,"1,000 "
318243112,"4,080 "
318243113,"20,600 "
318243114,"1,760 "
318243116,"1,000 "
320243116,"1,000 "
318243116,"2,080 "
320243116,"2,080 "
318243121,"1,000 "
318243127,"1,000 "
318243143,"1,100 "
318243146,"1,000 "
318243147,"1,010 "
318243154,"1,000 "
318243158,"1,470 "
318243162,"1,010 "
318243164,"1,090 "
318243170,"1,000 "
318243176,"1,000 "
318243194,"1,110 "
318243196,"1,170 "
318243207,"1,010 "
318243210,"1,060 "
318243212,"1,020 "
318243214,"1,020 "
318243215,"1,040 "
318243227,"1,010 "
318243229,"1,010 "
318243232,"1,060 "
318243240,"1,030 "
318243243,"1,010 "
318243246,"1,020 "
318243258,"1,010 "
318243259,"1,000 "
318243260,"1,030 "
318243273,"1,000 "
318243286,"1,000 "
318243296,"1,010 "
318243301,"1,030 "
318243307,"1,010 "
318243318,"1,000 "
318243337,"1,000 "
318243351,"1,000 "
318243401,"1,140 "
318243402,"1,170 "
318243424,"2,110 "
318243429,"1,030 "
318243432,"3,010 "
318243440,"2,060 "
318243450,"1,020 "
318243469,"1,000 "
318243470,"1,010 "
318243473,"1,000 "
318243479,"1,000 "
318243492,"1,020 "
318243507,"1,040 "
318243510,"1,760 "
318243511,"1,020 "
318243518,"1,030 "
318243556,"1,000 "
318243575,"1,000 "
318243584,"1,010 "
318243586,"1,010 "
318243603,"1,060 "
318243609,"1,000 "
318243611,"1,400 "
318243618,"1,000 "
318243620,"1,010 "
318243624,"1,040 "
318243638,"1,010 "
318243644,"2,170 "
318243659,"1,000 "
318243670,"1,040 "
318243676,"1,000 "
318243677,"1,000 "
318243679,"1,000 "
318243682,"1,030 "
318243690,"1,000 "
318243691,"1,000 "
318243692,"1,020 "
318243714,"1,020 "
318243729,"1,010 "
318243730,"1,010 "
318243731,"1,000 "
318243732,"1,120 "
318243734,"1,010 "
318243736,"1,000 "
318243765,"1,060 "
318243766,"1,130 "
319243766,"1,130 "
318243766,"1,010 "
319243766,"1,010 "
318243787,"1,120 "
318243797,"1,020 "
318243815,"1,420 "
318243819,"1,120 "
318243820,"1,120 "
318243834,"1,130 "
318243837,"11,600 "
318243838,"2,410,000 "
318243839,"90,100 "
318243842,"1,000 "
318243843,"4,860 "
318243846,"2,780 "
318243853,"1,050 "
318243860,"1,020 "
318243861,"1,000 "
318243869,"1,010 "
318243872,"1,000 "
318243886,"1,000 "
318243900,"1,220 "
318243901,"1,490 "
318243906,"1,030 "
318243909,"1,090 "
318243912,"1,080 "
318243916,"1,030 "
318243917,"1,030 "
318243926,"1,000 "
318243934,"1,010 "
318243935,"1,020 "
318243942,"1,040 "
318243947,"1,000 "
318243948,"1,500 "
318243949,"1,000 "
318243951,"1,000 "
318243960,"1,070 "
318243962,"1,470 "
318243967,"1,010 "
318243973,"1,010 "
318243975,"1,000 "
318243979,"1,020 "
318243983,"1,020 "
318243984,"1,020 "
318244002,"1,010 "
318244003,"1,140 "
318244006,"1,000 "
318244008,"1,000 "
318244011,"1,020 "
318244013,"1,000 "
318244014,"1,000 "
318244029,"1,000 "
318244046,"1,040 "
318244061,"1,000 "
318244072,"1,000 "
318244085,"1,030 "
318244087,"1,010 "
318244091,"1,000 "
318244100,"1,000 "
318244103,"1,000 "
318244104,"1,000 "
318244108,"4,660 "
318244113,"1,030 "
318244115,"1,000 "
318244124,"1,010 "
318244125,"1,000 "
318244128,"1,050 "
318244134,"1,000 "
318244168,"1,010 "
318244173,"1,070 "
318244174,"1,000 "
318244180,"1,000 "
318244188,"1,030 "
318244198,"1,000 "
318244199,"1,000 "
318244201,"1,000 "
318244203,"1,030 "
318244207,"1,230 "
318244214,"1,010 "
318244220,"1,010 "
318244222,"1,000 "
318244231,"1,270 "
318244239,"1,000 "
318244240,"1,010 "
318244244,"1,410 "
318244255,"1,000 "
318244256,"1,000 "
318244259,"1,370 "
318244266,"1,040 "
318244268,"1,070 "
318244273,"1,070 "
318244279,"1,120 "
318244293,"1,150 "
318244295,"1,150 "
318244298,"1,030 "
318244305,"1,020 "
318244306,"1,020 "
318244309,"1,180 "
318244310,"1,000 "
318244311,"1,020 "
318244313,"1,000 "
318244317,"286,000,000 "
318244318,"1,000 "
318244323,"1,030 "
318244324,"1,020 "
318244326,"1,030 "
318244328,"1,000 "
318244331,"1,030 "
318244341,"1,350 "
318244344,"1,110 "
318244347,"1,020 "
318244362,"1,340 "
318244367,"1,430 "
318244378,"1,010 "
318244379,"1,000 "
318244384,"1,140 "
318244398,"1,010 "
318244402,"1,150 "
318244412,"1,000 "
318244413,"1,010 "
318244416,"1,100 "
318244423,"1,020 "
318244424,"1,000 "
318244427,"1,100 "
318244430,"1,100 "
318244434,"1,040 "
318244437,"1,010 "
318244451,"1,080 "
318244455,"1,020 "
318244460,"1,000 "
318244463,"1,020 "
318244468,"1,010 "
318244481,"1,200 "
318244484,"1,000 "
318244486,"1,000 "
318244492,"1,020 "
318244502,"1,000 "
318244520,"1,010 "
318244522,"1,000 "
318244543,"1,000 "
318244551,"1,010 "
318244552,"1,010 "
318244557,"1,000 "
318244564,"1,240 "
318244566,"1,010 "
318244590,"1,040 "
318244601,"1,130 "
318244602,"1,000 "
318244604,"1,000 "
318244607,"1,010 "
318244608,"1,010 "
318244631,"1,130 "
318244645,"1,050 "
318244650,"1,010 "
318244657,"1,020 "
319244657,"1,020 "
320244657,"1,020 "
318244657,"1,000 "
319244657,"1,000 "
320244657,"1,000 "
318244657,"1,000 "
319244657,"1,000 "
320244657,"1,000 "
318244674,"1,000 "
318244678,"1,000 "
318244679,"1,000 "
318244683,"1,000 "
318244685,"1,320 "
319244685,"1,320 "
318244685,"1,000 "
319244685,"1,000 "
318244694,"1,100 "
318244701,"1,000 "
318244703,"1,040 "
318244712,"1,030 "
318244722,"1,880 "
318244728,"1,030 "
318244731,"1,020 "
318244733,"1,010 "
318244736,"1,000 "
318244754,"1,050 "
318244757,"1,020 "
318244759,"1,000 "
318244760,"1,000 "
318244764,"1,020 "
318244767,"1,010 "
318244768,"1,000 "
318244769,"1,020 "
318244782,"1,020 "
318244787,"1,020 "
318244788,"1,020 "
318244790,"1,050 "
318244794,"1,010 "
318244795,"1,040 "
318244796,"1,520 "
318244811,"1,010 "
318244814,"1,030 "
318244815,"1,030 "
318244816,"1,090 "
318244817,"1,080 "
318244854,"1,000 "
318244855,"1,010 "
318244860,"1,050 "
318244861,"1,020 "
318244862,"1,000 "
318244872,"1,010 "
318244874,"1,080 "
318244877,"1,000 "
318244885,"1,000 "
318244887,"1,010 "
318244888,"1,010 "
318244889,"1,000 "
318244891,"1,010 "
318244893,"1,190 "
318244896,"1,000 "
318244906,"1,000 "
318244917,"1,440 "
318244918,"1,020 "
318244920,"1,000 "
318244922,"1,010 "
318244930,"1,090 "
318244937,"1,010 "
318244944,"1,020 "
318244945,"1,010 "
318244946,"1,000 "
318244947,"1,000 "
318244953,"1,000 "
318244964,"1,030 "
318244964,"1,000 "
318244965,"1,080 "
318244971,"1,020 "
318244972,"1,000 "
318244974,"1,000 "
318244975,"1,020 "
318244977,"1,010 "
318244979,"1,350 "
318244981,"1,010 "
318244988,"1,010 "
318244992,"1,000 "
318244997,"1,760 "
318244999,"1,180 "
318245001,"1,140 "
318245010,"1,800 "
318245013,"1,010 "
318245020,"1,050 "
318245023,"66,200,000 "
318245024,"1,190 "
318245025,"1,560 "
318245027,"1,080 "
318245028,"1,090 "
318245030,"1,020 "
318245032,"1,070 "
318245042,"1,110 "
318245044,"1,070 "
318245046,"2,110 "
318245060,"1,000 "
318245071,"1,060 "
318245079,"1,020 "
318245123,"1,030 "
318245124,"1,030 "
318245127,"1,000 "
318245139,"1,000 "
318245140,"1,010 "
318245141,"1,000 "
318245147,"1,000 "
318245163,"1,250 "
318245175,"1,000 "
318245217,"1,000 "
318245220,"1,000 "
318245221,"119,000,000 "
318245223,"1,360 "
318245224,"1,010 "
318245231,"1,010 "
318245241,"1,360 "
318245246,"1,000 "
318245247,"1,000 "
318245254,"1,030 "
318245255,"1,000 "
318245259,"1,020 "
318245266,"1,010 "
318245268,"1,070 "
318245270,"1,050 "
318245280,"1,000 "
318245281,"1,060 "
318245282,"1,030 "
318245285,"1,080 "
318245289,"1,210 "
318245318,"1,000 "
318245320,"1,000 "
318245321,"1,000 "
318245330,"1,000 "
318245332,"1,020 "
318245333,"1,010 "
318245334,"1,420 "
318245337,"1,000 "
318245339,"1,070 "
300245348,"1,000 "
318245348,"1,000 "
318245353,"1,010 "
318245358,"1,000 "
318245363,"1,020 "
318245365,"1,010 "
318245366,"1,000 "
318245374,"1,000 "
318245375,"1,020 "
318245377,"1,000 "
318245381,"1,000 "
318245382,"1,000 "
318245385,"1,020 "
318245386,"1,010 "
318245390,"1,210 "
318245396,"3,060 "
318245398,"1,010 "
318245402,"1,080 "
319245402,"1,080 "
318245402,"1,010 "
319245402,"1,010 "
318245405,"1,010 "
318245406,"1,010 "
318245409,"1,340 "
318245411,"1,030 "
318245416,"1,030 "
318245421,"1,000 "
318245422,"1,020 "
318245429,"1,050 "
318245434,"1,000 "
318245442,"1,050 "
318245454,"1,180 "
318245455,"1,000 "
318245456,"1,080 "
318245457,"1,000 "
318245458,"1,000 "
318245460,"1,010 "
318245462,"1,000 "
318245463,"1,010 "
318245466,"1,040 "
318245467,"1,000 "
318245468,"1,170 "
318245469,"1,010 "
318245472,"1,010 "
318245473,"1,030 "
318245480,"1,080 "
318245484,"1,040 "
318245491,"7,480 "
318245493,"1,010 "
318245504,"1,060 "
318245507,"1,020 "
318245511,"1,010 "
318245513,"1,010 "
318245519,"1,010 "
318245533,"1,010 "
318245544,"1,000 "
318245547,"1,940 "
318245551,"1,040 "
318245554,"1,010 "
318245557,"1,000 "
318245560,"1,000 "
318245562,"1,020 "
318245564,"1,210 "
318245567,"1,000 "
318245569,"1,340 "
318245571,"1,370 "
318245575,"1,140 "
318245576,"1,150 "
318245577,"1,010 "
318245578,"1,040 "
318245583,"1,000 "
318245588,"1,000 "
318245600,"1,010 "
318245605,"1,000 "
318245607,"1,000 "
318245608,"1,040 "
318245638,"1,000 "
